0, 1109.1922005571028
1.0120481927710845, 1170.4735376044566
2.072289156626506, 1164.3454038997213
3.0602409638554215, 1139.8328690807798
4.168674698795181, 1136.7688022284121
5.253012048192771, 1167.409470752089
6.120481927710843, 1173.5376044568243
7.2530120481927725, 1449.3036211699161
8.36144578313253, 1798.6072423398327
9.518072289156628, 1881.3370473537602
10.650602409638553, 1869.0807799442896
11.46987951807229, 2052.9247910863505
12.53012048192771, 1884.4011142061279
13.903614457831326, 1875.208913649025
14.843373493975905, 1887.4651810584955
15.63855421686747, 1887.4651810584955
16.819277108433738, 1881.3370473537602
17.66265060240964, 1771.0306406685236
18.626506024096386, 1856.8245125348187
19.87951807228916, 1866.0167130919217
20.915662650602407, 1694.4289693593314
21.927710843373497, 1559.610027855153
22.93975903614458, 1479.9442896935932
23.951807228915662, 1384.9582172701948
