0.09736308316429998, 750
0.9736308316430033, 753.409090909091
2.044624746450303, 773.8636363636365
3.261663286004058, 753.409090909091
4.235294117647058, 760.2272727272727
5.354969574036517, 784.090909090909
6.377281947261665, 801.1363636363637
7.253549695740361, 944.318181818182
8.275862068965516, 1039.7727272727275
9.638945233265723, 1094.318181818182
10.66125760649087, 1094.318181818182
11.63488843813387, 1125
12.803245436105477, 1094.318181818182
13.679513184584174, 1080.6818181818185
14.84787018255578, 1073.8636363636365
15.870182555780929, 1084.0909090909092
16.843813387423936, 1063.6363636363637
17.574036511156187, 1063.6363636363637
18.985801217038542, 1084.0909090909092
19.716024340770787, 1084.0909090909092
21.079107505070994, 1012.5000000000002
21.760649087221097, 992.0454545454547
23.123732251521297, 961.3636363636365
23.902636916835696, 923.8636363636365
